"email";"programChannel";"gender";"firstName";"lastName";"birthday";"countryBirth";"nationality";"postalCode";"city";"country";"diploma";"diplomaChannel";"diplomaDetails";"diplomaYear";"establishment";"establishmentPostalCode";"establishmentCity"
"monemail220143@test.test";"AST2";"M";"AROORAN";"BONNAFOUX";"2001-11-13";"FRA  ";"Française";"44100";"NANTES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"IAE NANTES-INSTITUT D'ÉCONOMIE ET DE MANAGEMENT";"44300";" NANTES"
"monemail220144@test.test";"AST2";"M";"SHAHINA";"VAUCOULEUR";"2000-11-29";"FRA  ";"Française";"83170";"TOURVES";"FRA  ";"LICENCE 3";" Autre - Préciser";"ESDHEM";"2019";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
"monemail220146@test.test";"AST2";"M";"NDEYE AMY ";"BONNET GONNET";"2001-10-22";"FRA  ";"Française";"13430";"EYGUIÈRES  ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"LYCÉE RENÉ CASSIN / FACULTÉ SCIENCE ÉCONOMIQUE ET GESTION ";"67000";"STRASBOURG"
"monemail220147@test.test";"AST1";"M";"ROSALIE ";"SINDT";"2002-12-19";"FRA  ";"Française";"14400";"BAYEUX ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"59777 ";" LILLE"
"monemail220148@test.test";"AST2";"M";"HICHEM";"DA SILVA ";"2001-10-24";"FRA  ";"Française";"06160";"ANTIBES";"FRA  ";"Autre diplôme (nous contacter)";NULL;"ESDHEM";"2019";"SKEMA";"06902";"VALBONNE"
"monemail220149@test.test";"AST2";"F";"SÉBASTIEN ";"REN";"2001-05-14";"FRA  ";"Française";"06000";"NICE ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE "
"monemail220150@test.test";"AST2";"F";"CANDICE";"MINODIER";"1999-01-07";"FRA  ";"Française";"91090";"LISSES";"FRA  ";"Diplôme homologué niveau II RNCP";"Préciser l'intitulé";"MARKETING DU LUXE";"2017";"INSTITUT SUPERIEUR DE MARKETING DU LUXE";"92415";"COURBEVOIE"
"monemail220152@test.test";"AST2";"M";"ALEXANDRE";"RUBAU";"1999-11-01";"FRA  ";"Française";"06110";"LE CANNET";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"SKEMA BUSINESS SCHOOL - ESDHEM L3";"06110";"LE CANNET"
"monemail220154@test.test";"AST1";"F";"GAUTHIER";"GOCER";"2001-02-23";"FRA  ";"Française";"67000";"STRASBOURG";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"FACULTÉ SCIENCES ECONOMIQUES ET GESTION";"67000";"STRASBOURG "
"monemail220156@test.test";"AST1";"F";"LOUISE";"LE GOFF";"2003-01-29";"FRA  ";"Française";"62215";"OYE PLAGE ";"FRA  ";"LICENCE 2";"GESTION";;"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"62215";"OYE-PLAGE"
"monemail220157@test.test";"AST2";"M";"ARTHUR";"PRESUTTO";"2001-12-22";"FRA  ";"Française";"67000";"STRASBOURG";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE STRASBOURG";"67000";"STRASBOURG"
"monemail220158@test.test";"AST1";"F";"ANTOINE";"CAILLE";"2002-06-15";"FRA  ";"Française";"59710";"MÉRIGNIES";"FRA  ";"LICENCE 2";" Autre - Préciser";"ESDHEM";"2019";"ESDHEM SKEMA BUSINESS SCHOOL LILLE";"59777";"LILLE"
"monemail220160@test.test";"AST2";"F";"CLOE";"SAUVENÉE";"1998-09-15";"FRA  ";"Française";"06200";"NICE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"SKEMA BUSINESS SCHOOL - CAMPUS DE SOPHIA ANTIPOLIS";"06902";"SOPHIA ANTIPOLIS"
"monemail220161@test.test";"AST1";"F";"CAMILLE";"LABOUBEE";"2002-08-09";"FRA  ";"Française";"59139";"WATTIGNIES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA ";"59777";"LILLE"
"monemail220164@test.test";"AST2";"F";"SELMA";"KASEMANN";"2001-07-12";"FRA  ";"Française";"75015";"PARIS ";"FRA  ";"LICENCE 3";"SCIENCE POLITIQUE ";;"2019";"INSTITUT CATHOLIQUE DE PARIS ";"75006";"PARIS "
"monemail220165@test.test";"AST2";"F";"RAMI";"LEPIENNE";"1999-02-02";"FRA  ";"Française";"93000";"BOBIGNY";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
"monemail220167@test.test";"AST1";"F";"AGATHE";"RIEU-BEILLAN";"2002-06-28";"FRA  ";"Française";"69400";"POUILLY LE MONIAL";"FRA  ";"LICENCE 2";"DROIT";;"2020";"ESDHEM ";"59777";"LILLE"
"monemail220168@test.test";"AST1";"F";"PAULINE";"BIGOT";"2002-05-14";"FRA  ";"Française";"59230";"ROSULT";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"LILLE"
"monemail220169@test.test";"AST2";"M";"JULES";"CHABANE";"1999-07-15";"FRA  ";"Française";"06240";"BEAUSOLEIL";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"SKEMA BUSINESS SCHOOL";"06902 ";"VALBONNE"
"monemail220170@test.test";"AST2";"F";"RAPHAËLLE";"GIBOULOT";"2001-08-05";"FRA  ";"Française";"77127";"LIEUSAINT";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2019";"PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail220171@test.test";"AST1";"F";"AYMERIC";"BILLAUD";"2001-11-30";"FRA  ";"Française";"92100";"BOULOGNE BILLANCOURT ";"FRA  ";"DUT";"INFORMATION COMMUNICATION";;"2019";"UNIVERSITE DE PARIS ";"75016";"PARIS"
"monemail220172@test.test";"AST2";"M";"NICOLAS ";"JOUFFE";"2001-06-26";"FRA  ";"Française";"72000";"LE MANS";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"DIPLOME DE COMPTABILITÉ GESTION ";"2019";"LYCÉE MARGUERITE YOURCENAR";"72000";"LE MANS"
"monemail220173@test.test";"AST1";"M";"AURELIEN";"ALLONVILLE";"2001-12-03";"FRA  ";"Française";"59000";"LILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"LILLE"
"monemail220174@test.test";"AST1";"F";"JÉRÉMY";"BABOZ";"2001-08-29";"FRA  ";"Française";"34070";"MONTPELLIER";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2019";"LYCÉE JEAN MERMOZ";"34000";"MONTPELLIER"
"monemail220175@test.test";"AST2";"M";"MATHIAS";"OLIVE";"2001-11-03";"FRA  ";"Française";"49240";"AVRILLÉ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ ANGERS";"49100";"ANGERS"
"monemail220178@test.test";"AST2";"F";"JOSÉPHINE";"DOMAN";"2001-05-08";"FRA  ";"Française";"92370";"CHAVILLE";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITÉ PARIS SACLAY";"78280";"GUYANCOURT"
"monemail220180@test.test";"AST2";"M";"THÉOPHILE";"PERRON";"2001-11-27";"FRA  ";"Française";"59710";"MÉRIGNIES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL ESDHEM / ULCO";"59777";"LILLE"
"monemail220181@test.test";"AST2";"F";"MATTEO";"GUERINEAU";"1999-12-25";"FRA  ";"Française";"16470";"SAINT-MICHEL";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2017";"UNIVERSITÉ DE POITIERS, FACULTÉ DE DROIT ET SCIENCES SOCIALES";"86000";"POITIERS"
"monemail220182@test.test";"AST2";"M";"MONYRATH";"DRASKOVIC";"2001-02-24";"FRA  ";"Française";"02420";"AUBENCHEUL-AUX-BOIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220183@test.test";"AST1";"F";"PIERRE";"ANZOUAN KACOU";"2003-01-11";"FRA  ";"Française";"67300";"SCHILTIGHEIM";"FRA  ";"LICENCE 2";" Autre - Préciser";"ESDHEM";"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220184@test.test";"AST1";"M";"EMMY";"PLEWKA";"2002-05-07";"FRA  ";"Française";"59380";"WEST-CAPPEL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESHEM";"59777";"LILLE"
"monemail220186@test.test";"AST1";"M";"LAURE";"BOUDET";"1998-01-22";"FRA  ";"Française";"13250";"SAINT CHAMAS";"FRA  ";"BTS";"NEGOCIATION ET RELATION CLIENT";;"2017";"IFTE SUD";"13300";"SALON DE PROVENCE"
"monemail220187@test.test";"AST2";"F";"JONATHAN";"AYELA";"2001-12-27";"FRA  ";"Française";"62110";"HENIN-BEAUMONT";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ISTC";"59800";"LILLE"
"monemail220188@test.test";"AST1";"M";"GABRIELLE";"NATAF";"2001-04-27";"FRA  ";"Française";"59249";"AUBERS";"FRA  ";"LICENCE 2";"GESTION";;"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail220189@test.test";"AST1";"F";"JULIA";"RADU";"2002-08-18";"FRA  ";"Française";"62630";"ETAPLES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"INSTITUT CATHOLIQUE DE LILLE";"59016";"LILLE"
"monemail220190@test.test";"AST2";"F";"YOUNA";"CHAKOUR";"2001-10-21";"FRA  ";"Française";"83230";"BORMES-LES-MIMOSAS";"FRA  ";"LICENCE 3";" Autre - Préciser";"ESDHEM ";"2019";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS"
"monemail220191@test.test";"AST1";"F";"JEANNE";"BEAUBAY";"2002-04-29";"FRA  ";"Française";"83480";"PUGET-SUR-ARGENS";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE JEAN MERMOZ";"34000";"MONTPELLIER"
"monemail220193@test.test";"AST1";"F";"HELENE";"LE BARROIS D'ORGEVAL";"2000-03-04";"FRA  ";"Française";"94400";"VITRY-SUR-SEINE";"FRA  ";"BTS";" Autre - Préciser";"PROFESSIONS IMMOBILIÈRES";"2018";"ISCG";"75012";"PARIS"
"monemail220194@test.test";"AST2";"M";"EWEN";"WEBER";"2001-01-01";"FRA  ";"Française";"33400";"TALENCE";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2019";"UNIVERSITE DE BORDEAUX";"33600";"PESSAC"
"monemail220195@test.test";"AST1";"F";"ELISE";"TANGUY";"2001-05-07";"FRA  ";"Française";"91370";"VERRIÈRES LE BUISSON ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"ESDHEM ";"59777";"LILLE "
"monemail220197@test.test";"AST2";"F";"THEO";"GHARAGOZLOU";"1998-09-26";"FRA  ";"Française";"54000";"NANCY";"FRA  ";"LICENCE 3";"INFORMATION ET COMMUNICATION";;"2016";"CAMPUS LETTRES ET SCIENCES HUMAINES DE NANCY";"54000";"NANCY"
"monemail220199@test.test";"AST2";"M";"ANTOINE";"CAROUX";"2000-05-15";"FRA  ";"Française";"06200";"NICE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"EUR ELMI";"06300";"NICE"
"monemail220200@test.test";"AST1";"M";"TAREK";"CANSIZ";"2002-07-04";"FRA  ";"Française";"42210";"MONTROND LES BAINS";"FRA  ";"LICENCE 2";"DROIT";;"2020";"SKEMA BUSINESS SCHOOL ";"59777";"LILLE"
"monemail220201@test.test";"AST1";"F";"LOUIS";"BAILLIET";"2000-02-14";"FRA  ";"Française";"59000";"LILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2018";"SKEMA BUSINESS SCHOOL";"59777";"EURALILLE"
"monemail220202@test.test";"AST1";"F";"SOLENE";"RAGUIN";"2002-11-09";"FRA  ";"Française";"59360";"BAZUEL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL ";"59777";"LILLE"
"monemail220203@test.test";"AST1";"F";"ROMEO";"HAMITECHE";"2002-12-30";"FRA  ";"Française";"77000";"VAUX-LE-PÉNIL ";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"IUT SENART FONTAINEBLEAU UPEC";"77127 ";"LIEUSAINT"
"monemail220204@test.test";"AST1";"M";"JACQUELINE ";"TILLY";"2000-02-04";"FRA  ";"Française";"59100";"ROUBAIX";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BS - ESDHEM";"59777";"LILLE"
"monemail220205@test.test";"AST2";"F";"SAAD";"GARCIA";"2001-02-21";"FRA  ";"Française";"34070";"MONTPELLIER";"FRA  ";"LICENCE 3";"GESTION";;"2019";"MONTPELLIER MANAGEMENT";"34960";"MONTPELLIER CEDEX 2"
"monemail220206@test.test";"AST2";"F";"SOFIA";"QUIGNARD-LEFEVRE";"2001-11-18";"FRA  ";"Française";"59710";"ENNVELIN ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ESDHEM-SKEMA";"59777";"LILLE"
"monemail220207@test.test";"AST2";"M";"AUGUSTE";"BENJELLOUN TOUIMI";"2000-12-02";"MAR  ";"Française";"94110";"ARCUEIL";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2019";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75231";"PARIS"
"monemail220208@test.test";"AST2";"M";"MARINE";"ZAPPALA";"2000-08-15";"FRA  ";"Française";"59800";"LILLE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"SKEMA";"59777";"LILLE"
"monemail220209@test.test";"AST1";"M";"AXEL";"HENNO";"2001-09-11";"TUN  ";"Tunisienne";"59800";"LILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM-L2";"59777";"LILLE"
"monemail220210@test.test";"AST1";"M";"PÉLINE";"PUENTE";"2002-10-01";"FRA  ";"Française";"59790";"RONCHIN";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM - L2";"59777";"LILLE"
"monemail220211@test.test";"AST2";"F";"AUGUSTINE";"KHAOU";"2000-01-24";"FRA  ";"Française";"95100";"ARGENTEUIL";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UFR ROUEN";"76000";"ROUEN"
"monemail220212@test.test";"AST2";"M";"MIRIAM";"CARVALHO";"2000-03-28";"FRA  ";"Française";"33200";"BORDEAUX";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ BORDEAUX MONTESQUIEU";"33600";"PESSAC"
"monemail220213@test.test";"AST1";"F";"MARIE-CLAUDE";"GEORGESCU";"2002-09-02";"FRA  ";"Française";"59223";"RONCQ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM - SKEMA";"59777";"LILLE"
"monemail220214@test.test";"AST1";"F";"JADE";"LAIGLE";"2001-07-01";"FRA  ";"Française";"31450";"ESPANES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"SKEMA";"59777";"LILLE"
"monemail220215@test.test";"AST1";"M";"AICHA CHERAZ";"CHAMBAUD";"2002-05-16";"FRA  ";"Française";"59130";"LAMBERSART";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";" SKEMA BUSINESS SCHOOL";"59777 ";"LILLE"
"monemail220216@test.test";"AST1";"M";"PIERRE";"LHACHEQ";"2002-06-09";"FRA  ";"Française";"62232";"HINGES";"FRA  ";"LICENCE 2";" Autre - Préciser";"ESDHEM";"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220217@test.test";"AST1";"M";"VIOLETTE";"RAVETON";"2002-04-01";"FRA  ";"Française";"33520";"BRUGES";"FRA  ";"LICENCE 2";" Autre - Préciser";"ESDHEM";"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220218@test.test";"AST1";"M";"JULIE";"BEKKAYE";"2002-12-10";"FRA  ";"Française";"69300";"CALUIRE";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"UNIVERSITE GRENOBLE ALPES";"38000";"GRENOBLE"
"monemail220219@test.test";"AST1";"M";"EDOUARD";"LE BRETON";"2002-04-16";"FRA  ";"Française";"62000";"ARRAS";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"EURALILLE"
"monemail220220@test.test";"AST1";"M";"LOUIS";"ANANE";"2002-02-24";"FRA  ";"Française";"78110";"LE VÉSINET";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"EURALILLE"
"monemail220221@test.test";"AST1";"F";"ARTHUR ";"DELLIENNE";"2000-11-03";"FRA  ";"Française";"27120";"HOULBEC-COCHEREL";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2019";"UNIVERSITÉ DE ROUEN NORMANDIE";"76000";"ROUEN"
"monemail220222@test.test";"AST1";"F";"SHARANI";"YAA";"2001-02-28";"FRA  ";"Française";"59800";"LILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL / ESDHEM";"59777";"LILLE"
"monemail220224@test.test";"AST2";"M";"IMEN";"KUSOGLU";"2000-09-29";"FRA  ";"Française";"95150";"TAVERNY";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"SKEMA BS";"92150";"SURESNES"
"monemail220225@test.test";"AST1";"M";"YAZID";"ABOU EL FATTAH ";"2002-07-20";"FRA  ";"Française";"06400";"CANNES";"FRA  ";"BTS";" Autre - Préciser";"MANAGEMENT COMMERCIAL OPÉRATIONNEL";"2020";"STANISLAS CANNES";"06400";"CANNES"
"monemail220226@test.test";"AST1";"F";"LAURYN";"BIYOUNDOUDI";"2002-08-20";"FRA  ";"Française";"06110";"LE CANNET";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"STANISLAS CANNES ";"06414";"CANNES CEDEX"
"monemail220227@test.test";"AST1";"F";"HAJAR";"ANTONIOS";"2002-09-19";"FRA  ";"Française";"59710";"ENNEVELIN";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM SKEMA LILLE";"59710";"ENNEVELIN"
"monemail220228@test.test";"AST1";"F";"MEHDI";"BENGHERBIA";"2002-08-02";"FRA  ";"Française";"59890";"QUESNOY SUR DEULE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"L’ESDHEM- SKEMA LILLE";"59177";"LILLE"
"monemail220229@test.test";"AST1";"F";"ARTHUR";"BARBIER";"2001-11-10";"FRA  ";"Française";"59118";"WAMBRECHIES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA ";"59777";"LILLE"
"monemail220231@test.test";"AST1";"F";"NOÉ";"CHANTEPIE";"2002-03-26";"FRA  ";"Française";"59200";"TOURCOING";"FRA  ";"LICENCE 2";"GESTION";;"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail220232@test.test";"AST1";"F";"LÉA";"EMILIANOFF CEINTRE";"2002-10-30";"FRA  ";"Française";"59910";"BONDUES";"FRA  ";"LICENCE 2";"GESTION";;"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail220233@test.test";"AST1";"F";"CAROLINE";"MAURO";"2002-11-09";"FRA  ";"Française";"06250";"MOUGINS";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"STANISLAS CANNES ";"06400";"CANNES "
"monemail220234@test.test";"AST1";"F";"CLÉO";"DA SILVA ";"2002-11-19";"FRA  ";"Française";"62400";"BÉTHUNE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220236@test.test";"AST2";"F";"LOICK";"OLENGA";"1998-07-07";"TUN  ";"Tunisienne";"92800";"PUTEAUX - (92800)";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"INTERNATIONAL BUSINESS";"2017";"PPA";"75014";"PARIS"
"monemail220237@test.test";"AST1";"F";"AICHA SIRA";"DA SILVA BARBOSA ";"2002-07-22";"FRA  ";"Française";"80000";"AMIENS";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"EURALILLE"
"monemail220238@test.test";"AST1";"F";"LOUIS";"MIQUEL";"2002-09-28";"FRA  ";"Française";"59253";"LA GORGUE ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59000";"LILLE"
"monemail220239@test.test";"AST1";"F";"SARAH";"VAUTIER";"2002-10-30";"FRA  ";"Française";"59496";"SALOME";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM SKEMA";"59777";"LILLE"
"monemail220240@test.test";"AST1";"F";"DAVOUST";"BARBARA DE LABELOTTERIE DE BOISSESON";"2001-05-02";"FRA  ";"Française";"53200";"CHÂTEAU GONTIER";"FRA  ";"BTS";"NEGOCIATION ET RELATION CLIENT";;"2019";"LYCÉE AMBROISE PARÉ ";"53013";"LAVAL"
"monemail220241@test.test";"AST1";"M";"ANTONIN";"GIRIN";"2002-08-30";"FRA  ";"Française";"75015";"PARIS";"FRA  ";"BTS";"COMMERCE INTERNATIONAL";;"2020";"ITIC PARIS";"75020";"PARIS"
"monemail220242@test.test";"AST1";"F";"JULIETTE";"GALTIER";"2000-12-20";"FRA  ";"Française";"69260";"CHARBONNIÈRES LES BAINS";"FRA  ";"BTS";"COMPTABILITÉ ET GESTION";;"2020";"SAINTE-MARIE LYON - MADE IN ";"69321";"LYON CEDEX 05"
"monemail220243@test.test";"AST2";"M";"SALIH";"ROSSI";"2000-12-29";"FRA  ";"Française";"44400";"REZÉ";"FRA  ";"LICENCE 3";"SCIENCE POLITIQUE ";;"2019";"ICES ";"85000";"LA ROCHE-SUR-YON"
"monemail220244@test.test";"AST2";"F";"PAUL";"THERIC";"2001-04-17";"FRA  ";"Française";"59110";"LA MADELEINE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ESDHEM";"59777 ";"LILLE"
"monemail220246@test.test";"AST2";"F";"ANH THI";"AHOUZI ";"2000-06-15";"FRA  ";"Française";"78240";"AIGREMONT";"FRA  ";"LICENCE 3";"DROIT";;"2018";"NANTERRE UNIVERSITÉ";"92000";"NANTERRE"
"monemail220247@test.test";"AST2";"F";"LÉA";"BELLUOT";"2001-04-17";"FRA  ";"Française";"78270";"BONNIERES SUR SEINE";"FRA  ";"LICENCE 3";"DROIT";;"2019";"UNIVERSITE PANTHEON ASSAS (PARIS II)";"75006";"PARIS"
"monemail220248@test.test";"AST1";"F";"NATALIA";"ELIE";"2002-07-05";"FRA  ";"Française";"59200";"TOURCOING";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"ESDHEM";"59777";"LILLE"
"monemail220249@test.test";"AST1";"M";"ZIED";"TRAVAIL";"2002-02-11";"FRA  ";"Française";"59700";"MARCQ-EN-BAROEUL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"LILLE"
"monemail220251@test.test";"AST1";"M";"JAN-MATTIS";"PHILEMON";"2002-10-11";"FRA  ";"Française";"59170";"CROIX";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59777";"LILLE"
"monemail220252@test.test";"AST1";"F";"SEYDINA MOUHAMED";"DUCROCQ";"2002-02-01";"FRA  ";"Française";"59700";"MARCQ-EN-BAROEUL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220253@test.test";"AST1";"M";"CHLOÉ";"BEN CHAIB ";"2002-07-11";"FRA  ";"Française";"78120";"CLAIREFONTAINE-EN-YVELINES ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;;"SKEMA BUSINESS SCHOOL ";"59777";"LILLE"
"monemail220254@test.test";"AST1";"F";"CAPUCINE";"BOUQUEREL";"2002-08-17";"FRA  ";"Française";"59780";"CAMPHIN EN PEVELE ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL LILLE-ESDHEM";"59777";"LILLE"
"monemail220255@test.test";"AST1";"M";"CYLIA";"NAJOTTE";"2002-03-09";"FRA  ";"Française";"78630";"ORGEVAL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL ";"92150";"SURESNES"
"monemail220256@test.test";"AST1";"F";"ANNE JULIETTE";"PERRAULT";"2002-07-25";"FRA  ";"Française";"59229";"TÉTEGHEM ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL-ESDHEM";"59777";"EURALILLE"
"monemail220257@test.test";"AST1";"M";"ASMA";"FIGUEROA";"2002-09-16";"FRA  ";"Française";"59118";"WAMBRECHIES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220259@test.test";"AST1";"F";"MATHILDE";"RICHOUX";"2003-03-25";"FRA  ";"Française";"62400";"BÉTHUNE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM SKEMA BUSINESS SCHOOL";"59000";"LILLE"
"monemail220260@test.test";"AST1";"M";"SHOKOUFEH";"ALLIBE";"2002-10-12";"FRA  ";"Française";"77700";"MAGNY LE HONGRE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail220262@test.test";"AST1";"F";"JULIEN";"BRAZA";"2002-06-24";"FRA  ";"Française";"59310";"NOMAIN";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA ESDHEM LILLE";"59000";"LILLE"
"monemail220263@test.test";"AST1";"F";"PAUL";"BOFFIN";"2001-10-05";"FRA  ";"Française";"69110";"SAINTE-FOY-LÈS-LYON";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"2020";"UNIVERSITÉ CLAUDE BERNARD LYON 1";"69110";"SAINTE FOY LES LYON"
