"email";"dual";"dualDiploma";"dualDiplomaChannel";"dualDiplomaDetails";"dualEstablishment";"dualEstablishmentPostalCode";"dualEstablishmentCity";"secondLanguageExam";"sport";"sportLevel";"scholarShip";"scholarShipLevel";"tt"
"monemail220460@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220461@test.test";"1";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail220462@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220463@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220464@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail220468@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220469@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220470@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220471@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220472@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220474@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220476@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220477@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220478@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220480@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220481@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220482@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220483@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220484@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220486@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220487@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220488@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220490@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220491@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220493@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail220494@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220495@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220497@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220498@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail220499@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220500@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220501@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"1"
"monemail220502@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220503@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220504@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220505@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220506@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220507@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220508@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220509@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail220510@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220511@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220512@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220514@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220517@test.test";"1";;;;;;;"Italien";"0";;"1";;"0"
"monemail220518@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail220519@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220521@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220523@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220524@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220525@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220526@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220528@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220529@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220530@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220532@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220533@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220535@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220536@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220537@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220538@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220539@test.test";"1";;;;;;;"Chinois";"0";;"0";;"0"
"monemail220540@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220541@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220542@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220543@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220544@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220545@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220546@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220547@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220548@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220549@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220550@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail220551@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220553@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220554@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220555@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220556@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220557@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220558@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220559@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220561@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220562@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220565@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220566@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220568@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220569@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220570@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220571@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220572@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220575@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220577@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220578@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220579@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220581@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220582@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220583@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220584@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220585@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220587@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220589@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220590@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail220594@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220595@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220596@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220597@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220599@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220600@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220601@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220602@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220603@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220604@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220605@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220608@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220609@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220610@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail220612@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220613@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220614@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220615@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220616@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220617@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220618@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220620@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220623@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220624@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220625@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220626@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail220627@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220629@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220630@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220631@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220632@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220633@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail220638@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220639@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220640@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220642@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220646@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220647@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220648@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220649@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220650@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220651@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220652@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220655@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220658@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220659@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220660@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220661@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220662@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220663@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail220665@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220666@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail220668@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220669@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220670@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220671@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220672@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail220673@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220674@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220677@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220678@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220682@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220684@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220685@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220687@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220689@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220692@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220693@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail220696@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220698@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220699@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220701@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220704@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220706@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220708@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220709@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220710@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220713@test.test";"0";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail220715@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220716@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220717@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220719@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220720@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220721@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220722@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220723@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220724@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220725@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220726@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220728@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220730@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220732@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220733@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220734@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220735@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220736@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220738@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220739@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220740@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220741@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220743@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220745@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220746@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220748@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220749@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220750@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220753@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220754@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220755@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220757@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220758@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220759@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220761@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220762@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220764@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220765@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220766@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220768@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220769@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220770@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220772@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220774@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220776@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220777@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220779@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220780@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220781@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220783@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220785@test.test";"1";;;;;;;"Chinois";"0";;"0";;"0"
"monemail220786@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220789@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220791@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220792@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220794@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220796@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220797@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220798@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220801@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220802@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220803@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220804@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220805@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220806@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220807@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220808@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220810@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220812@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220813@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220814@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220817@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220818@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220819@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail220820@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220821@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220822@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220823@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220824@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220825@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail220827@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"1"
"monemail220828@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220829@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220830@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220831@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220832@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220833@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220834@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220835@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220836@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220837@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220838@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220839@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220840@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220843@test.test";"1";;;;;;;"Espagnol";"1";"Élite / Sénior / Reconversion";"0";;"0"
"monemail220844@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220845@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220847@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220849@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220850@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220851@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220852@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220855@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220856@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220857@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220858@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220860@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail220861@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220863@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220865@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220867@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220868@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220869@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220870@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220873@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220875@test.test";"0";;;;;;;"Chinois";"0";;"1";;"0"
"monemail220877@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220878@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220879@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220880@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220881@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220883@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220884@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220886@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220887@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220889@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220894@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220895@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220896@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220897@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220898@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220899@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220900@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail220903@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220907@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220908@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220909@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220910@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220912@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220913@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220914@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220915@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail220917@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220918@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220919@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220921@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220922@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220923@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220924@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220926@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220927@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail220928@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220930@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220931@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220932@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220933@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220934@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail220935@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220936@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail220939@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220940@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220941@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail220943@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220944@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220947@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail220948@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail220949@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail220951@test.test";"1";;;;;;;"Chinois";"0";;"1";;"0"
